Source,Target,Type,Weight
Guri Melby,Lars Haltbrekken,Directed,1
Guri Melby,Eva Kristin,Directed,1
Guri Melby,Erna Solberg,Directed,1
Guri Melby,Linda H. Helleland,Directed,1
Åsmund Aukrust,Trine Lise Sundnes,Directed,1
Åsmund Aukrust,Kjersti Toppe,Directed,1
Åsmund Aukrust,Sofie Marhaug,Directed,1
Åsmund Aukrust,Marian Hussein,Directed,1
Åsmund Aukrust,Bård Hoksrud,Directed,1
Åsmund Aukrust,Nils K. Sandtrøen,Directed,1
Åsmund Aukrust,Tage Pettersen,Directed,1
Åsmund Aukrust,Ole André Myhrvold,Directed,1
Åsmund Aukrust,Aleksander Stokkebø,Directed,1
Åsmund Aukrust,Terje Halleland,Directed,1
Åsmund Aukrust,Grunde Almeland,Directed,1
Åsmund Aukrust,Freddy André,Directed,1
Åsmund Aukrust,Bård Ludvig Thorheim,Directed,1
Åsmund Aukrust,Jon-Ivar Nygård,Directed,1
Åsmund Aukrust,Mari Holm Lønseth,Directed,1
Åsmund Aukrust,Helge Andre Njåstad,Directed,1
Åsmund Aukrust,Roy Steffensen   roysteffensen,Directed,1
Åsmund Aukrust,Lan Marie N. Berg,Directed,1
Åsmund Aukrust,Dag-Inge,Directed,1
Åsmund Aukrust,Carl Ivar Hagen,Directed,1
Åsmund Aukrust,Mudassar Kapur,Directed,1
Åsmund Aukrust,M Tybring-Gjedde,Directed,1
Åsmund Aukrust,Guri Melby,Directed,1
Åsmund Aukrust,Tone Wilhelmsen,Directed,1
Åsmund Aukrust,Kari Henriksen,Directed,1
Åsmund Aukrust,Ingvild Kjerkol,Directed,1
Åsmund Aukrust,Erlend Wiborg,Directed,1
Åsmund Aukrust,Hårek Elvenes,Directed,1
Åsmund Aukrust,Eigil Knutsen,Directed,1
Åsmund Aukrust,Peter Frølich,Directed,1
Åsmund Aukrust,Ola Elvestuen,Directed,1
Åsmund Aukrust,Geir Pollestad,Directed,1
Åsmund Aukrust,Lene Westgaard-Halle,Directed,1
Åsmund Aukrust,Sverre Myrli,Directed,1
Åsmund Aukrust,Per-Willy Amundsen,Directed,1
Åsmund Aukrust,Tina Bru,Directed,1
Åsmund Aukrust,Christian,Directed,1
Åsmund Aukrust,Rasmus JM Hansson,Directed,1
Åsmund Aukrust,Jan Tore Sanner,Directed,1
Åsmund Aukrust,Cecilie Myrseth,Directed,1
Åsmund Aukrust,Terje Aasland,Directed,1
Åsmund Aukrust,Linda H. Helleland,Directed,1
Åsmund Aukrust,Lise Christoffersen,Directed,1
Åsmund Aukrust,Sveinung Rotevatn,Directed,1
Åsmund Aukrust,Seher Aydar,Directed,1
Åsmund Aukrust,Nikolai Astrup,Directed,1
Åsmund Aukrust,VamPus,Directed,1
Åsmund Aukrust,Kari Elisabeth Kaski,Directed,1
Åsmund Aukrust,Sivert Bjørnstad,Directed,1
Åsmund Aukrust,Lars Haltbrekken,Directed,1
Åsmund Aukrust,Rigmor Aasrud,Directed,1
Åsmund Aukrust,Marte Mjøs Persen,Directed,1
Åsmund Aukrust,Torbjørn Vereide,Directed,1
Åsmund Aukrust,Himanshu,Directed,1
Åsmund Aukrust,Espen Barth Eide,Directed,1
Åsmund Aukrust,Sandra Borch,Directed,1
Åsmund Aukrust,Bjørnar Moxnes,Directed,1
Åsmund Aukrust,Tellef Inge Mørland,Directed,1
Åsmund Aukrust,Mímir Kristjánsson,Directed,1
Åsmund Aukrust,Henrik Asheim,Directed,1
Åsmund Aukrust,Anniken Huitfeldt,Directed,1
Åsmund Aukrust,Mani Hussaini,Directed,1
Åsmund Aukrust,Audun Lysbakken,Directed,1
Åsmund Aukrust,Jonas Gahr Støre,Directed,1
Åsmund Aukrust,Abid Raja,Directed,1
Åsmund Aukrust,Kamzy Gunaratnam,Directed,1
Åsmund Aukrust,Eva Kristin,Directed,1
Åsmund Aukrust,Lene Vågslid,Directed,1
Åsmund Aukrust,Hadia Tajik,Directed,1
Åsmund Aukrust,Erna Solberg,Directed,1
Åsmund Aukrust,Kjell Ingolf Ropstad,Directed,1
Åsmund Aukrust,AnetteTrettebergst.,Directed,1
Åsmund Aukrust,Masud Gharahkhani,Directed,1
Hadia Tajik,Kjersti Toppe,Directed,1
Hadia Tajik,Dag-Inge,Directed,1
Hadia Tajik,Freddy André,Directed,1
Hadia Tajik,Ola Elvestuen,Directed,1
Hadia Tajik,Roy Steffensen   roysteffensen,Directed,1
Hadia Tajik,Bjørnar Skjæran,Directed,1
Hadia Tajik,Eigil Knutsen,Directed,1
Hadia Tajik,Lan Marie N. Berg,Directed,1
Hadia Tajik,Øystein Mathisen,Directed,1
Hadia Tajik,Tellef Inge Mørland,Directed,1
Hadia Tajik,Kari Elisabeth Kaski,Directed,1
Hadia Tajik,Hårek Elvenes,Directed,1
Hadia Tajik,Jon-Ivar Nygård,Directed,1
Hadia Tajik,Peter Frølich,Directed,1
Hadia Tajik,Kari Henriksen,Directed,1
Hadia Tajik,Himanshu,Directed,1
Hadia Tajik,Rigmor Aasrud,Directed,1
Hadia Tajik,Guri Melby,Directed,1
Hadia Tajik,Bjørnar Moxnes,Directed,1
Hadia Tajik,Espen Barth Eide,Directed,1
Hadia Tajik,Mani Hussaini,Directed,1
Hadia Tajik,Sandra Borch,Directed,1
Hadia Tajik,Jan Tore Sanner,Directed,1
Hadia Tajik,Lene Westgaard-Halle,Directed,1
Hadia Tajik,Åsmund Aukrust,Directed,1
Hadia Tajik,Lise Christoffersen,Directed,1
Hadia Tajik,Sveinung Rotevatn,Directed,1
Hadia Tajik,Tina Bru,Directed,1
Hadia Tajik,Ingvild Kjerkol,Directed,1
Hadia Tajik,Marte Mjøs Persen,Directed,1
Hadia Tajik,Anniken Huitfeldt,Directed,1
Hadia Tajik,Per-Willy Amundsen,Directed,1
Hadia Tajik,Carl Ivar Hagen,Directed,1
Hadia Tajik,Mudassar Kapur,Directed,1
Hadia Tajik,Lene Vågslid,Directed,1
Hadia Tajik,Jonas Gahr Støre,Directed,1
Hadia Tajik,Kjell Ingolf Ropstad,Directed,1
Hadia Tajik,Henrik Asheim,Directed,1
Hadia Tajik,Audun Lysbakken,Directed,1
Hadia Tajik,Linda H. Helleland,Directed,1
Hadia Tajik,Abid Raja,Directed,1
Hadia Tajik,Nikolai Astrup,Directed,1
Hadia Tajik,Kamzy Gunaratnam,Directed,1
Hadia Tajik,Erling Sande,Directed,1
Hadia Tajik,Erna Solberg,Directed,1
Hadia Tajik,VamPus,Directed,1
Hadia Tajik,Geir Pollestad,Directed,1
Hadia Tajik,Masud Gharahkhani,Directed,1
Hadia Tajik,AnetteTrettebergst.,Directed,1
Lene Vågslid,Erlend Wiborg,Directed,1
Lene Vågslid,Tina Bru,Directed,1
Lene Vågslid,Peter Frølich,Directed,1
Lene Vågslid,Guri Melby,Directed,1
Lene Vågslid,Ola Elvestuen,Directed,1
Lene Vågslid,Lise Christoffersen,Directed,1
Lene Vågslid,Kjell Ingolf Ropstad,Directed,1
Lene Vågslid,Marte Mjøs Persen,Directed,1
Lene Vågslid,Jan Tore Sanner,Directed,1
Lene Vågslid,Nikolai Astrup,Directed,1
Lene Vågslid,Bjørnar Moxnes,Directed,1
Lene Vågslid,Mímir Kristjánsson,Directed,1
Lene Vågslid,VamPus,Directed,1
Lene Vågslid,Espen Barth Eide,Directed,1
Lene Vågslid,Sveinung Rotevatn,Directed,1
Lene Vågslid,Linda H. Helleland,Directed,1
Lene Vågslid,Sandra Borch,Directed,1
Lene Vågslid,Erling Sande,Directed,1
Lene Vågslid,Per-Willy Amundsen,Directed,1
Lene Vågslid,Bård Hoksrud,Directed,1
Lene Vågslid,Jonas Gahr Støre,Directed,1
Lene Vågslid,Anniken Huitfeldt,Directed,1
Lene Vågslid,Jorodd Asphjell,Directed,1
Lene Vågslid,Ingvild Kjerkol,Directed,1
Lene Vågslid,Tellef Inge Mørland,Directed,1
Lene Vågslid,AnetteTrettebergst.,Directed,1
Lene Vågslid,Eva Kristin,Directed,1
Lene Vågslid,Geir Pollestad,Directed,1
Lene Vågslid,Erna Solberg,Directed,1
Lene Vågslid,Abid Raja,Directed,1
Lene Vågslid,Audun Lysbakken,Directed,1
Lene Vågslid,Kari Henriksen,Directed,1
Lene Vågslid,Kamzy Gunaratnam,Directed,1
Lene Vågslid,Hadia Tajik,Directed,1
Lene Vågslid,Rigmor Aasrud,Directed,1
Lene Vågslid,Terje Aasland,Directed,1
Lene Vågslid,Åsmund Aukrust,Directed,1
Lene Vågslid,Masud Gharahkhani,Directed,1
Eva Kristin,Ingvild Kjerkol,Directed,1
Eva Kristin,Kari Elisabeth Kaski,Directed,1
Eva Kristin,Mímir Kristjánsson,Directed,1
Eva Kristin,Jonas Gahr Støre,Directed,1
Eva Kristin,Rigmor Aasrud,Directed,1
Eva Kristin,Masud Gharahkhani,Directed,1
Eva Kristin,Lene Vågslid,Directed,1
Eva Kristin,Lars Haltbrekken,Directed,1
Eva Kristin,Kari Henriksen,Directed,1
Eva Kristin,Kamzy Gunaratnam,Directed,1
Eva Kristin,Nikolai Astrup,Directed,1
Eva Kristin,Terje Aasland,Directed,1
Eva Kristin,Åsmund Aukrust,Directed,1
Eva Kristin,Sveinung Rotevatn,Directed,1
Eva Kristin,Jan Tore Sanner,Directed,1
Eva Kristin,Anniken Huitfeldt,Directed,1
Eva Kristin,Abid Raja,Directed,1
Eva Kristin,Espen Barth Eide,Directed,1
Eva Kristin,VamPus,Directed,1
Eva Kristin,Audun Lysbakken,Directed,1
Eva Kristin,Hadia Tajik,Directed,1
Eva Kristin,Kirsti,Directed,1
Eva Kristin,Sverre Myrli,Directed,1
Eva Kristin,Geir Pollestad,Directed,1
Eva Kristin,Lan Marie N. Berg,Directed,1
Eva Kristin,AnetteTrettebergst.,Directed,1
Eva Kristin,Guri Melby,Directed,1
Eva Kristin,Jorodd Asphjell,Directed,1
Eva Kristin,Linda H. Helleland,Directed,1
Jon-Ivar Nygård,Lan Marie N. Berg,Directed,1
Jon-Ivar Nygård,Ola Elvestuen,Directed,1
Jon-Ivar Nygård,Guri Melby,Directed,1
Jon-Ivar Nygård,Bjørnar Skjæran,Directed,1
Jon-Ivar Nygård,Rasmus JM Hansson,Directed,1
Jon-Ivar Nygård,Jorodd Asphjell,Directed,1
Jon-Ivar Nygård,Kari Elisabeth Kaski,Directed,1
Jon-Ivar Nygård,Bjørnar Moxnes,Directed,1
Jon-Ivar Nygård,Nils K. Sandtrøen,Directed,1
Jon-Ivar Nygård,Mani Hussaini,Directed,1
Jon-Ivar Nygård,Eigil Knutsen,Directed,1
Jon-Ivar Nygård,Lene Westgaard-Halle,Directed,1
Jon-Ivar Nygård,Elise waagen,Directed,1
Jon-Ivar Nygård,Nikolai Astrup,Directed,1
Jon-Ivar Nygård,Geir Pollestad,Directed,1
Jon-Ivar Nygård,Henrik Asheim,Directed,1
Jon-Ivar Nygård,Mímir Kristjánsson,Directed,1
Jon-Ivar Nygård,Linda H. Helleland,Directed,1
Jon-Ivar Nygård,Sverre Myrli,Directed,1
Jon-Ivar Nygård,Lise Christoffersen,Directed,1
Jon-Ivar Nygård,Sveinung Rotevatn,Directed,1
Jon-Ivar Nygård,Terje Aasland,Directed,1
Jon-Ivar Nygård,Lars Haltbrekken,Directed,1
Jon-Ivar Nygård,Jan Tore Sanner,Directed,1
Jon-Ivar Nygård,Kari Henriksen,Directed,1
Jon-Ivar Nygård,Åsmund Aukrust,Directed,1
Jon-Ivar Nygård,Marte Mjøs Persen,Directed,1
Jon-Ivar Nygård,Espen Barth Eide,Directed,1
Jon-Ivar Nygård,Lene Vågslid,Directed,1
Jon-Ivar Nygård,Tellef Inge Mørland,Directed,1
Jon-Ivar Nygård,Anniken Huitfeldt,Directed,1
Jon-Ivar Nygård,Ole André Myhrvold,Directed,1
Jon-Ivar Nygård,Ingvild Kjerkol,Directed,1
Jon-Ivar Nygård,VamPus,Directed,1
Jon-Ivar Nygård,Abid Raja,Directed,1
Jon-Ivar Nygård,Masud Gharahkhani,Directed,1
Jon-Ivar Nygård,Kamzy Gunaratnam,Directed,1
Jon-Ivar Nygård,Jonas Gahr Støre,Directed,1
Jon-Ivar Nygård,Erna Solberg,Directed,1
Jon-Ivar Nygård,AnetteTrettebergst.,Directed,1
Jon-Ivar Nygård,Audun Lysbakken,Directed,1
Jon-Ivar Nygård,Erlend Wiborg,Directed,1
Jon-Ivar Nygård,Tage Pettersen,Directed,1
Jon-Ivar Nygård,Sandra Borch,Directed,1
Jon-Ivar Nygård,Eva Kristin,Directed,1
Jon-Ivar Nygård,Rigmor Aasrud,Directed,1
Jon-Ivar Nygård,Hadia Tajik,Directed,1
Tina Bru,Guri Melby,Directed,1
Tina Bru,Lan Marie N. Berg,Directed,1
Tina Bru,Lene Vågslid,Directed,1
Tina Bru,Mani Hussaini,Directed,1
Tina Bru,Tone Wilhelmsen,Directed,1
Tina Bru,Hårek Elvenes,Directed,1
Tina Bru,Sivert Bjørnstad,Directed,1
Tina Bru,Eigil Knutsen,Directed,1
Tina Bru,Helge Orten,Directed,1
Tina Bru,Terje Halleland,Directed,1
Tina Bru,Himanshu,Directed,1
Tina Bru,Ove Trellevik,Directed,1
Tina Bru,Lars Haltbrekken,Directed,1
Tina Bru,Ola Elvestuen,Directed,1
Tina Bru,Åsmund Aukrust,Directed,1
Tina Bru,Terje Aasland,Directed,1
Tina Bru,Rasmus JM Hansson,Directed,1
Tina Bru,Bjørnar Moxnes,Directed,1
Tina Bru,Kari Elisabeth Kaski,Directed,1
Tina Bru,Mari Holm Lønseth,Directed,1
Tina Bru,Kari-Anne Jønnes,Directed,1
Tina Bru,Anniken Huitfeldt,Directed,1
Tina Bru,Aleksander Stokkebø,Directed,1
Tina Bru,Peter Frølich,Directed,1
Tina Bru,Sandra Borch,Directed,1
Tina Bru,Sveinung Rotevatn,Directed,1
Tina Bru,Roy Steffensen   roysteffensen,Directed,1
Tina Bru,Sveinung Stensland,Directed,1
Tina Bru,M Tybring-Gjedde,Directed,1
Tina Bru,Mudassar Kapur,Directed,1
Tina Bru,Jan Tore Sanner,Directed,1
Tina Bru,Mímir Kristjánsson,Directed,1
Tina Bru,Geir Pollestad,Directed,1
Tina Bru,Kjell Ingolf Ropstad,Directed,1
Tina Bru,Lene Westgaard-Halle,Directed,1
Tina Bru,Hadia Tajik,Directed,1
Tina Bru,Anna Molberg,Directed,1
Tina Bru,Tage Pettersen,Directed,1
Tina Bru,Erlend Wiborg,Directed,1
Tina Bru,Jonas Gahr Støre,Directed,1
Tina Bru,Linda H. Helleland,Directed,1
Tina Bru,Audun Lysbakken,Directed,1
Tina Bru,Nikolai Astrup,Directed,1
Tina Bru,Abid Raja,Directed,1
Tina Bru,VamPus,Directed,1
Tina Bru,Erna Solberg,Directed,1
Tina Bru,Henrik Asheim,Directed,1
Marte Mjøs Persen,Ove Trellevik,Directed,1
Marte Mjøs Persen,Kari Henriksen,Directed,1
Marte Mjøs Persen,Abid Raja,Directed,1
Marte Mjøs Persen,Jan Tore Sanner,Directed,1
Marte Mjøs Persen,Tina Bru,Directed,1
Marte Mjøs Persen,Alfred Jens,Directed,1
Marte Mjøs Persen,Dag-Inge,Directed,1
Marte Mjøs Persen,Rigmor Aasrud,Directed,1
Marte Mjøs Persen,Peter Frølich,Directed,1
Marte Mjøs Persen,Lene Vågslid,Directed,1
Marte Mjøs Persen,Åsmund Aukrust,Directed,1
Marte Mjøs Persen,Kjersti Toppe,Directed,1
Marte Mjøs Persen,Kamzy Gunaratnam,Directed,1
Marte Mjøs Persen,Espen Barth Eide,Directed,1
Marte Mjøs Persen,Ingvild Kjerkol,Directed,1
Marte Mjøs Persen,Tellef Inge Mørland,Directed,1
Marte Mjøs Persen,Sandra Borch,Directed,1
Marte Mjøs Persen,Jon-Ivar Nygård,Directed,1
Marte Mjøs Persen,Erlend Wiborg,Directed,1
Marte Mjøs Persen,Sofie Marhaug,Directed,1
Marte Mjøs Persen,Anniken Huitfeldt,Directed,1
Marte Mjøs Persen,Terje Aasland,Directed,1
Marte Mjøs Persen,Sveinung Rotevatn,Directed,1
Marte Mjøs Persen,Nikolai Astrup,Directed,1
Marte Mjøs Persen,Erling Sande,Directed,1
Marte Mjøs Persen,Masud Gharahkhani,Directed,1
Marte Mjøs Persen,Lars Haltbrekken,Directed,1
Marte Mjøs Persen,Jonas Gahr Støre,Directed,1
Marte Mjøs Persen,Erna Solberg,Directed,1
Marte Mjøs Persen,AnetteTrettebergst.,Directed,1
Marte Mjøs Persen,Eigil Knutsen,Directed,1
Marte Mjøs Persen,Geir Pollestad,Directed,1
Marte Mjøs Persen,Hadia Tajik,Directed,1
Marte Mjøs Persen,Mímir Kristjánsson,Directed,1
Marte Mjøs Persen,Bjørnar Moxnes,Directed,1
Marte Mjøs Persen,Audun Lysbakken,Directed,1
Rigmor Aasrud,Rune Støstad,Directed,1
Rigmor Aasrud,Jorodd Asphjell,Directed,1
Rigmor Aasrud,Nils K. Sandtrøen,Directed,1
Rigmor Aasrud,Sverre Myrli,Directed,1
Rigmor Aasrud,Lene Westgaard-Halle,Directed,1
Rigmor Aasrud,Eva Kristin,Directed,1
Rigmor Aasrud,Kari Henriksen,Directed,1
Rigmor Aasrud,Kjell Ingolf Ropstad,Directed,1
Rigmor Aasrud,Lise Christoffersen,Directed,1
Rigmor Aasrud,Abid Raja,Directed,1
Rigmor Aasrud,Sveinung Rotevatn,Directed,1
Rigmor Aasrud,Sandra Borch,Directed,1
Rigmor Aasrud,Mímir Kristjánsson,Directed,1
Rigmor Aasrud,Jan Tore Sanner,Directed,1
Rigmor Aasrud,Hadia Tajik,Directed,1
Rigmor Aasrud,Erna Solberg,Directed,1
Rigmor Aasrud,Eigil Knutsen,Directed,1
Rigmor Aasrud,Geir Pollestad,Directed,1
Rigmor Aasrud,Anniken Huitfeldt,Directed,1
Rigmor Aasrud,Ingvild Kjerkol,Directed,1
Rigmor Aasrud,Marte Mjøs Persen,Directed,1
Rigmor Aasrud,Jon-Ivar Nygård,Directed,1
Rigmor Aasrud,Lene Vågslid,Directed,1
Rigmor Aasrud,VamPus,Directed,1
Rigmor Aasrud,Nikolai Astrup,Directed,1
Rigmor Aasrud,Linda H. Helleland,Directed,1
Rigmor Aasrud,Espen Barth Eide,Directed,1
Rigmor Aasrud,Kamzy Gunaratnam,Directed,1
Rigmor Aasrud,Masud Gharahkhani,Directed,1
Rigmor Aasrud,Tellef Inge Mørland,Directed,1
Rigmor Aasrud,Audun Lysbakken,Directed,1
Rigmor Aasrud,Åsmund Aukrust,Directed,1
Rigmor Aasrud,AnetteTrettebergst.,Directed,1
Rigmor Aasrud,Kari-Anne Jønnes,Directed,1
Rigmor Aasrud,Jonas Gahr Støre,Directed,1
Rigmor Aasrud,Terje Aasland,Directed,1
Cecilie Myrseth,Bjørnar Moxnes,Directed,1
Cecilie Myrseth,Sofie Marhaug,Directed,1
Cecilie Myrseth,Ingrid Fiskaa,Directed,1
Cecilie Myrseth,Lisa Marie Ness Klungland,Directed,1
Cecilie Myrseth,Marian Hussein,Directed,1
Cecilie Myrseth,Eigil Knutsen,Directed,1
Cecilie Myrseth,Sivert Bjørnstad,Directed,1
Cecilie Myrseth,Roy Steffensen   roysteffensen,Directed,1
Cecilie Myrseth,Tellef Inge Mørland,Directed,1
Cecilie Myrseth,Lars Haltbrekken,Directed,1
Cecilie Myrseth,Kari Elisabeth Kaski,Directed,1
Cecilie Myrseth,Nikolai Astrup,Directed,1
Cecilie Myrseth,Ola Elvestuen,Directed,1
Cecilie Myrseth,Lise Christoffersen,Directed,1
Cecilie Myrseth,Kjell Ingolf Ropstad,Directed,1
Cecilie Myrseth,Terje Aasland,Directed,1
Cecilie Myrseth,Ingvild Kjerkol,Directed,1
Cecilie Myrseth,Marte Mjøs Persen,Directed,1
Cecilie Myrseth,Geir Pollestad,Directed,1
Cecilie Myrseth,Mani Hussaini,Directed,1
Cecilie Myrseth,Jan Tore Sanner,Directed,1
Cecilie Myrseth,Sverre Myrli,Directed,1
Cecilie Myrseth,Kjersti Toppe,Directed,1
Cecilie Myrseth,Lene Vågslid,Directed,1
Cecilie Myrseth,Sveinung Rotevatn,Directed,1
Cecilie Myrseth,Mímir Kristjánsson,Directed,1
Cecilie Myrseth,Espen Barth Eide,Directed,1
Cecilie Myrseth,Per-Willy Amundsen,Directed,1
Cecilie Myrseth,Kamzy Gunaratnam,Directed,1
Cecilie Myrseth,Åsmund Aukrust,Directed,1
Cecilie Myrseth,Jonas Gahr Støre,Directed,1
Cecilie Myrseth,Bård Hoksrud,Directed,1
Cecilie Myrseth,Linda H. Helleland,Directed,1
Cecilie Myrseth,Anniken Huitfeldt,Directed,1
Cecilie Myrseth,Sandra Borch,Directed,1
Cecilie Myrseth,AnetteTrettebergst.,Directed,1
Cecilie Myrseth,Masud Gharahkhani,Directed,1
Cecilie Myrseth,Abid Raja,Directed,1
Cecilie Myrseth,Erna Solberg,Directed,1
Cecilie Myrseth,Henrik Asheim,Directed,1
Cecilie Myrseth,Audun Lysbakken,Directed,1
Cecilie Myrseth,Hadia Tajik,Directed,1
Terje Aasland,Ola Elvestuen,Directed,1
Terje Aasland,Rasmus JM Hansson,Directed,1
Terje Aasland,Sveinung Stensland,Directed,1
Terje Aasland,VamPus,Directed,1
Terje Aasland,Eigil Knutsen,Directed,1
Terje Aasland,Sverre Myrli,Directed,1
Terje Aasland,Erlend Wiborg,Directed,1
Terje Aasland,Bjørnar Moxnes,Directed,1
Terje Aasland,Tina Bru,Directed,1
Terje Aasland,Nils K. Sandtrøen,Directed,1
Terje Aasland,Roy Steffensen   roysteffensen,Directed,1
Terje Aasland,Sandra Borch,Directed,1
Terje Aasland,Abid Raja,Directed,1
Terje Aasland,Lise Christoffersen,Directed,1
Terje Aasland,Masud Gharahkhani,Directed,1
Terje Aasland,Åsmund Aukrust,Directed,1
Terje Aasland,Nils T Bjørke,Directed,1
Terje Aasland,Marte Mjøs Persen,Directed,1
Terje Aasland,Lars Haltbrekken,Directed,1
Terje Aasland,Jonas Gahr Støre,Directed,1
Terje Aasland,Rigmor Aasrud,Directed,1
Terje Aasland,Nikolai Astrup,Directed,1
Terje Aasland,Tellef Inge Mørland,Directed,1
Terje Aasland,Geir Pollestad,Directed,1
Terje Aasland,Espen Barth Eide,Directed,1
Terje Aasland,Kari Elisabeth Kaski,Directed,1
Terje Aasland,Kamzy Gunaratnam,Directed,1
Terje Aasland,Bård Hoksrud,Directed,1
Terje Aasland,Audun Lysbakken,Directed,1
Terje Aasland,Linda H. Helleland,Directed,1
Terje Aasland,Anniken Huitfeldt,Directed,1
Terje Aasland,Erling Sande,Directed,1
Terje Aasland,Ingvild Kjerkol,Directed,1
Terje Aasland,Jan Tore Sanner,Directed,1
Terje Aasland,Kari Henriksen,Directed,1
Terje Aasland,Kjersti Toppe,Directed,1
Terje Aasland,Eva Kristin,Directed,1
Terje Aasland,Erna Solberg,Directed,1
Terje Aasland,Jon-Ivar Nygård,Directed,1
Terje Aasland,Jorodd Asphjell,Directed,1
Terje Aasland,AnetteTrettebergst.,Directed,1
Terje Aasland,Hadia Tajik,Directed,1
Terje Aasland,Lene Vågslid,Directed,1
Kari Henriksen,Ingvild Wetrhus Thorsvik,Directed,1
Kari Henriksen,Marte Mjøs Persen,Directed,1
Kari Henriksen,Tone Wilhelmsen,Directed,1
Kari Henriksen,Freddy André,Directed,1
Kari Henriksen,Kjersti Toppe,Directed,1
Kari Henriksen,Hårek Elvenes,Directed,1
Kari Henriksen,Siv Mossleth,Directed,1
Kari Henriksen,Tage Pettersen,Directed,1
Kari Henriksen,Mímir Kristjánsson,Directed,1
Kari Henriksen,Bjørnar Moxnes,Directed,1
Kari Henriksen,Kirsti,Directed,1
Kari Henriksen,Kari Elisabeth Kaski,Directed,1
Kari Henriksen,Bjørnar Skjæran,Directed,1
Kari Henriksen,Sveinung Rotevatn,Directed,1
Kari Henriksen,Jon-Ivar Nygård,Directed,1
Kari Henriksen,VamPus,Directed,1
Kari Henriksen,Ola Elvestuen,Directed,1
Kari Henriksen,Eigil Knutsen,Directed,1
Kari Henriksen,Helge Orten,Directed,1
Kari Henriksen,Peter Frølich,Directed,1
Kari Henriksen,Olaug Vervik,Directed,1
Kari Henriksen,Kjell Ingolf Ropstad,Directed,1
Kari Henriksen,Nikolai Astrup,Directed,1
Kari Henriksen,Sverre Myrli,Directed,1
Kari Henriksen,Rigmor Aasrud,Directed,1
Kari Henriksen,Nils T Bjørke,Directed,1
Kari Henriksen,Linda H. Helleland,Directed,1
Kari Henriksen,Jonas Gahr Støre,Directed,1
Kari Henriksen,Geir Pollestad,Directed,1
Kari Henriksen,Jan Tore Sanner,Directed,1
Kari Henriksen,Abid Raja,Directed,1
Kari Henriksen,Åsmund Aukrust,Directed,1
Kari Henriksen,Kamzy Gunaratnam,Directed,1
Kari Henriksen,Espen Barth Eide,Directed,1
Kari Henriksen,Anniken Huitfeldt,Directed,1
Kari Henriksen,Ingvild Kjerkol,Directed,1
Kari Henriksen,Lene Vågslid,Directed,1
Kari Henriksen,Erna Solberg,Directed,1
Kari Henriksen,Jorodd Asphjell,Directed,1
Kari Henriksen,Tellef Inge Mørland,Directed,1
Kari Henriksen,Eva Kristin,Directed,1
Kari Henriksen,Terje Aasland,Directed,1
Kari Henriksen,AnetteTrettebergst.,Directed,1
Kari Henriksen,Lise Christoffersen,Directed,1
Kari Henriksen,Hadia Tajik,Directed,1
Kari Henriksen,Audun Lysbakken,Directed,1
Kari Henriksen,Masud Gharahkhani,Directed,1
Linda H. Helleland,Grunde Almeland,Directed,1
Linda H. Helleland,Kari Henriksen,Directed,1
Linda H. Helleland,Kari Elisabeth Kaski,Directed,1
Linda H. Helleland,Ola Elvestuen,Directed,1
Linda H. Helleland,Helge Andre Njåstad,Directed,1
Linda H. Helleland,Anniken Huitfeldt,Directed,1
Linda H. Helleland,Roy Steffensen   roysteffensen,Directed,1
Linda H. Helleland,AnetteTrettebergst.,Directed,1
Linda H. Helleland,Himanshu,Directed,1
Linda H. Helleland,Sverre Myrli,Directed,1
Linda H. Helleland,Tone Wilhelmsen,Directed,1
Linda H. Helleland,Aleksander Stokkebø,Directed,1
Linda H. Helleland,Helge Orten,Directed,1
Linda H. Helleland,Terje Aasland,Directed,1
Linda H. Helleland,Kari-Anne Jønnes,Directed,1
Linda H. Helleland,Tina Bru,Directed,1
Linda H. Helleland,Peter Frølich,Directed,1
Linda H. Helleland,Sveinung Rotevatn,Directed,1
Linda H. Helleland,Sveinung Stensland,Directed,1
Linda H. Helleland,Lene Vågslid,Directed,1
Linda H. Helleland,Sandra Borch,Directed,1
Linda H. Helleland,Sivert Bjørnstad,Directed,1
Linda H. Helleland,Mímir Kristjánsson,Directed,1
Linda H. Helleland,M Tybring-Gjedde,Directed,1
Linda H. Helleland,Jan Tore Sanner,Directed,1
Linda H. Helleland,Ingvild Kjerkol,Directed,1
Linda H. Helleland,Ove Trellevik,Directed,1
Linda H. Helleland,Mari Holm Lønseth,Directed,1
Linda H. Helleland,Kjell Ingolf Ropstad,Directed,1
Linda H. Helleland,Rigmor Aasrud,Directed,1
Linda H. Helleland,Kjersti Toppe,Directed,1
Linda H. Helleland,Abid Raja,Directed,1
Linda H. Helleland,Mudassar Kapur,Directed,1
Linda H. Helleland,Geir Pollestad,Directed,1
Linda H. Helleland,Jonas Gahr Støre,Directed,1
Linda H. Helleland,VamPus,Directed,1
Linda H. Helleland,Hadia Tajik,Directed,1
Linda H. Helleland,Tage Pettersen,Directed,1
Linda H. Helleland,Henrik Asheim,Directed,1
Linda H. Helleland,Nikolai Astrup,Directed,1
Linda H. Helleland,Lene Westgaard-Halle,Directed,1
Linda H. Helleland,Audun Lysbakken,Directed,1
Linda H. Helleland,Erna Solberg,Directed,1
