Source,Target,Type,Weight
18387289,26214264,Directed,1
18387289,27317182,Directed,1
18387289,34656014,Directed,1
18387289,28952277,Directed,1
18387289,221822662,Directed,1
18387289,951333086,Directed,1
18387289,112871323,Directed,1
18387289,26719515,Directed,1
18387289,14687587,Directed,1
18387289,317034318,Directed,1
18387289,39974570,Directed,1
18387289,21423985,Directed,1
18387289,38769939,Directed,1
18387289,30759351,Directed,1
18387289,473914976,Directed,1
18387289,20301193,Directed,1
18387289,28361716,Directed,1
18387289,37665779,Directed,1
18387289,34703909,Directed,1
18387289,21746816,Directed,1
18387289,86154361,Directed,1
18387289,37677256,Directed,1
18387289,34941106,Directed,1
18387289,63425851,Directed,1
18387289,22415635,Directed,1
18387289,45565446,Directed,1
18387289,39091525,Directed,1
18387289,20611702,Directed,1
18387289,29928571,Directed,1
18387289,20868447,Directed,1
18387289,16432083,Directed,1
18387289,38260259,Directed,1
18387289,18293645,Directed,1
18387289,21035347,Directed,1
19119226,20611702,Directed,1
19119226,30941476,Directed,1
19119226,2428650736,Directed,1
19119226,19764533,Directed,1
19119226,101727020,Directed,1
19119226,317034318,Directed,1
19119226,26719515,Directed,1
19119226,169274601,Directed,1
19119226,34703909,Directed,1
19119226,473914976,Directed,1
19119226,221822662,Directed,1
19119226,217217458,Directed,1
19119226,37665779,Directed,1
19119226,273638217,Directed,1
19119226,369395471,Directed,1
19119226,86154361,Directed,1
19119226,26588415,Directed,1
19119226,26837025,Directed,1
19119226,30759351,Directed,1
19119226,279131939,Directed,1
19119226,26470805,Directed,1
19119226,14687587,Directed,1
19119226,16432083,Directed,1
19119226,24143353,Directed,1
19119226,24531620,Directed,1
19119226,27317182,Directed,1
19119226,34656014,Directed,1
19119226,63129578,Directed,1
19119226,45565446,Directed,1
19119226,26708613,Directed,1
19119226,34941106,Directed,1
19119226,32397331,Directed,1
19119226,20868447,Directed,1
19119226,37677256,Directed,1
19119226,18293645,Directed,1
19119226,23320712,Directed,1
19119226,22415635,Directed,1
19119226,20301193,Directed,1
19119226,21746816,Directed,1
19157451,18387289,Directed,1
19157451,18293645,Directed,1
19157451,112871323,Directed,1
19157451,21423985,Directed,1
19157451,20679622,Directed,1
19157451,217217458,Directed,1
19157451,37665779,Directed,1
19157451,2924816561,Directed,1
19157451,30941476,Directed,1
19157451,26719515,Directed,1
19157451,369395471,Directed,1
19157451,819168234,Directed,1
19157451,30759351,Directed,1
19157451,39974570,Directed,1
19157451,2645220702,Directed,1
19157451,42042554,Directed,1
19157451,1382743280,Directed,1
19157451,333903537,Directed,1
19157451,20611702,Directed,1
19157451,419788091,Directed,1
19157451,319228928,Directed,1
19157451,19764533,Directed,1
19157451,101727020,Directed,1
19157451,204525639,Directed,1
19157451,34656014,Directed,1
19157451,29928571,Directed,1
19157451,34941106,Directed,1
19157451,32535843,Directed,1
19157451,27317182,Directed,1
19157451,221822662,Directed,1
19157451,63129578,Directed,1
19157451,14687587,Directed,1
19157451,26214264,Directed,1
19157451,45565446,Directed,1
19157451,16432083,Directed,1
19284826,473914976,Directed,1
19284826,63129578,Directed,1
19284826,19764533,Directed,1
19284826,34941106,Directed,1
19284826,20868447,Directed,1
19284826,22415635,Directed,1
19284826,16432083,Directed,1
19764533,217217458,Directed,1
19764533,907517876973834241,Directed,1
19764533,2605255273,Directed,1
19764533,42845459,Directed,1
19764533,234132789,Directed,1
19764533,19119226,Directed,1
19764533,112871323,Directed,1
19764533,333903537,Directed,1
19764533,28361716,Directed,1
19764533,63129578,Directed,1
19764533,1103749050,Directed,1
19764533,34656014,Directed,1
19764533,317034318,Directed,1
19764533,369395471,Directed,1
19764533,26214264,Directed,1
19764533,23320712,Directed,1
19764533,42042554,Directed,1
19764533,39974570,Directed,1
19764533,30759351,Directed,1
19764533,2228363243,Directed,1
19764533,21746816,Directed,1
19764533,20679622,Directed,1
19764533,27317182,Directed,1
19764533,1551459979,Directed,1
19764533,1269692077,Directed,1
19764533,951333086,Directed,1
19764533,37677256,Directed,1
19764533,279131939,Directed,1
19764533,473914976,Directed,1
19764533,319228928,Directed,1
19764533,34703909,Directed,1
19764533,195848365,Directed,1
19764533,18387289,Directed,1
19764533,30941476,Directed,1
19764533,38260259,Directed,1
19764533,26470805,Directed,1
19764533,221822662,Directed,1
19764533,218910852,Directed,1
19764533,45565446,Directed,1
19764533,14687587,Directed,1
19764533,38769939,Directed,1
19764533,29928571,Directed,1
19764533,86154361,Directed,1
19764533,20611702,Directed,1
19764533,34941106,Directed,1
19764533,28952277,Directed,1
19764533,20301193,Directed,1
19764533,39091525,Directed,1
19764533,63425851,Directed,1
19764533,20868447,Directed,1
19764533,21423985,Directed,1
19764533,37665779,Directed,1
19764533,22415635,Directed,1
19764533,18293645,Directed,1
19764533,16432083,Directed,1
20301193,32397331,Directed,1
20301193,471837649,Directed,1
20301193,32535843,Directed,1
20301193,2228363243,Directed,1
20301193,20679622,Directed,1
20301193,26214264,Directed,1
20301193,26470805,Directed,1
20301193,319228928,Directed,1
20301193,317034318,Directed,1
20301193,18387289,Directed,1
20301193,30759351,Directed,1
20301193,86154361,Directed,1
20301193,26708613,Directed,1
20301193,221822662,Directed,1
20301193,19764533,Directed,1
20301193,34703909,Directed,1
20301193,26588415,Directed,1
20301193,23320712,Directed,1
20301193,39974570,Directed,1
20301193,369395471,Directed,1
20301193,473914976,Directed,1
20301193,26837025,Directed,1
20301193,217217458,Directed,1
20301193,20611702,Directed,1
20301193,27317182,Directed,1
20301193,279131939,Directed,1
20301193,34656014,Directed,1
20301193,29928571,Directed,1
20301193,18293645,Directed,1
20301193,24143353,Directed,1
20301193,45565446,Directed,1
20301193,16432083,Directed,1
20301193,37665779,Directed,1
20301193,20868447,Directed,1
20301193,63129578,Directed,1
20301193,34941106,Directed,1
20301193,39091525,Directed,1
20301193,14687587,Directed,1
20301193,36435082,Directed,1
20301193,22415635,Directed,1
20301193,21746816,Directed,1
20301193,19119226,Directed,1
20611702,234132789,Directed,1
20611702,333903537,Directed,1
20611702,317034318,Directed,1
20611702,63129578,Directed,1
20611702,221822662,Directed,1
20611702,18387289,Directed,1
20611702,19764533,Directed,1
20611702,26214264,Directed,1
20611702,29928571,Directed,1
20611702,20301193,Directed,1
20611702,37665779,Directed,1
20611702,38260259,Directed,1
20611702,45565446,Directed,1
20611702,86154361,Directed,1
20611702,20868447,Directed,1
20611702,22415635,Directed,1
20611702,16432083,Directed,1
20611702,34941106,Directed,1
20611702,37677256,Directed,1
20611702,14687587,Directed,1
20611702,21035347,Directed,1
20611702,18293645,Directed,1
20679622,42845459,Directed,1
20679622,45565446,Directed,1
20679622,221822662,Directed,1
20679622,63425851,Directed,1
20679622,20868447,Directed,1
20679622,19764533,Directed,1
20679622,21423985,Directed,1
20868447,2645220702,Directed,1
20868447,204525639,Directed,1
20868447,225341716,Directed,1
20868447,30941476,Directed,1
20868447,42845459,Directed,1
20868447,310626575,Directed,1
20868447,262164620,Directed,1
20868447,19157451,Directed,1
20868447,2228363243,Directed,1
20868447,42042554,Directed,1
20868447,112871323,Directed,1
20868447,319228928,Directed,1
20868447,2924816561,Directed,1
20868447,1269692077,Directed,1
20868447,951333086,Directed,1
20868447,26837025,Directed,1
20868447,1382743280,Directed,1
20868447,819168234,Directed,1
20868447,38769939,Directed,1
20868447,28952277,Directed,1
20868447,333903537,Directed,1
20868447,19119226,Directed,1
20868447,217217458,Directed,1
20868447,101727020,Directed,1
20868447,295361148,Directed,1
20868447,21746816,Directed,1
20868447,369395471,Directed,1
20868447,39091525,Directed,1
20868447,34656014,Directed,1
20868447,23320712,Directed,1
20868447,39974570,Directed,1
20868447,26719515,Directed,1
20868447,1551459979,Directed,1
20868447,26588415,Directed,1
20868447,86154361,Directed,1
20868447,279131939,Directed,1
20868447,195848365,Directed,1
20868447,29928571,Directed,1
20868447,38260259,Directed,1
20868447,20611702,Directed,1
20868447,63425851,Directed,1
20868447,473914976,Directed,1
20868447,27317182,Directed,1
20868447,20301193,Directed,1
20868447,37677256,Directed,1
20868447,30759351,Directed,1
20868447,221822662,Directed,1
20868447,26214264,Directed,1
20868447,63129578,Directed,1
20868447,14687587,Directed,1
20868447,37665779,Directed,1
20868447,16432083,Directed,1
20868447,19764533,Directed,1
20868447,28361716,Directed,1
